,period_d,rp_re,insol_eflux,eq_temp,teff_k,logg_cgs,rstar_rsun,ra_deg,dec_deg,mission,label,star_key
2450,2.2390502,2.73215,640.033,1401.0,6021.0,4.29,1.25,291.125974,56.881296,TESS,,291.12597_56.8813
2451,5.2132496,3.72907,657.521,1410.0,6318.0,4.2,1.47,261.440953,23.057031,TESS,,261.44095_23.05703
2452,0.9499997,14.0337,14232.8,3042.0,7421.0,4.0,2.16,281.405754,16.415367,TESS,,281.40575_16.41537
2453,5.1354577,3.3405,882.558,1518.0,6515.0,3.97,1.99,260.30306,63.239282,TESS,,260.30306_63.23928
2454,8.2148505,10.4375,216.17,1068.0,6183.0,4.0,1.81,279.170112,23.258619,TESS,,279.17011_23.25862
2455,9.2786686,2.23168,240.688,1097.0,6018.0,4.39,1.12,164.313856,89.086923,TESS,,164.31386_89.08692
2456,2.9601848,4.21067,463.247,1292.0,6069.0,4.24,1.33,268.823955,40.167475,TESS,,268.82396_40.16748
2457,0.4384814,0.6505972,155.7120176,900.9491556,3146.0,4.438,0.284538,58.422001,-68.738628,TESS,,58.422_-68.73863
2458,8.3522143,1.8017268,3.0609406,337.3521453,3146.0,4.438,0.284538,58.422001,-68.738628,TESS,,58.422_-68.73863
2459,8.379057,4.97002,85.2468,846.0,5574.0,4.51,0.91,270.558091,63.54963,TESS,,270.55809_63.54963
2460,6.5011256,,388.818,1237.0,5485.0,,,283.489697,37.380825,TESS,,283.4897_37.38082
2461,7.2147718,10.1239555,191.6045333,948.9016343,5440.3,4.4,1.08637,314.576665,-40.268633,TESS,,314.57666_-40.26863
2462,4.476922,14.3955457,636.8120268,1281.2166202,5772.2,4.4,1.37148,357.002336,-68.487698,TESS,,357.00234_-68.4877
2463,2.7492277,12.683,271.924,1131.0,5344.0,4.4,1.14,96.940806,-79.409779,TESS,,96.94081_-79.40978
2464,3.735051,14.2690959,830.1076146,1368.9996875,5829.0,4.3,1.36818,347.94394,-69.85417,TESS,,347.94394_-69.85417
2465,4.4343277,11.8751226,261.8830502,1025.9981962,4979.4,,1.00254,34.085419,-78.70071,TESS,,34.08542_-78.70071
2466,5.3160704,19.5006469,621.3098726,1273.3471283,5477.0,4.4,1.5522701,311.751171,-38.670656,TESS,,311.75117_-38.67066
2467,4.0115394,15.3487909,550.5706841,1235.4438742,5741.0,4.3,1.13908,313.40292,-36.821547,TESS,,313.40292_-36.82155
2468,6.2643442,11.6261491,223.3157822,985.937996,5262.0,4.4,1.12916,353.281713,-76.819155,TESS,,353.28171_-76.81915
2469,4.164514,8.9598265,254.5595417,1018.7487636,5101.7,,0.933443,34.840097,-72.708894,TESS,,34.8401_-72.70889
2470,2.9360281,7.18912,288.087,1147.0,4983.6,0.2,0.83,98.783507,-72.456778,TESS,,98.78351_-72.45678
2471,1.3477642,6.61528,6992.14,2547.0,6252.0,4.19,1.47,316.66971,-57.577978,TESS,,316.66971_-57.57798
2472,3.05631,20.0727443,1530.297116,1595.1946687,6344.0,4.21787,1.44638,325.104572,-54.034226,TESS,,325.10457_-54.03423
2473,0.6743453,12.4716613,98.7994686,804.0969257,3228.0,4.90232,0.321846,65.528812,-61.36859,TESS,,65.52881_-61.36859
2474,3.4391152,13.6350253,688.3062667,1306.3669377,4955.0,4.4,1.21438,111.442356,-77.776659,TESS,,111.44236_-77.77666
2475,12.7846809,11.7994875,49.2454527,675.6336681,5077.7,4.4,0.836244,347.462945,-79.699998,TESS,,347.46294_-79.7
2476,5.1293855,8.9112749,181.6592422,936.3411803,5116.3,4.45,0.920804,44.529245,-66.949285,TESS,,44.52924_-66.94928
2477,5.179282,9.3730831,430.1391198,1161.5074108,5784.0,4.3,1.21172,326.582729,-61.107837,TESS,,326.58273_-61.10784
2478,2.4156482,,1169.2,1629.0,5727.0,4.3,,117.867565,-72.285046,TESS,,117.86756_-72.28505
2479,5.6807412,6.2844217,601.257159,1262.9460957,6295.0,4.3,1.38612,12.074996,-68.439297,TESS,,12.075_-68.4393
2480,3.8300359,11.7278481,810.4382547,1360.8170209,5916.0,4.3,1.3126301,35.750418,-71.457945,TESS,,35.75042_-71.45794
2481,0.3456911,10.1929,18378.3,3243.0,6282.0,4.3,1.05,107.155704,-64.232801,TESS,,107.1557_-64.2328
2482,10.1688722,12.8424534,258.7751983,1022.940591,5161.7,4.3,1.3986,107.819578,-78.238464,TESS,,107.81958_-78.23846
2483,1.3926549,13.3635819,2439.8676565,1792.5088851,5615.0,4.39,1.2094899,97.320501,-65.337781,TESS,,97.3205_-65.33778
2484,2.2456869,17.5083,2366.82,1943.0,6381.0,4.2,1.5,119.185192,-67.071931,TESS,,119.18519_-67.07193
2485,6.9309657,13.513657,586.1868131,1254.9567552,5847.0,4.3,1.59136,18.689893,-81.982165,TESS,,18.68989_-81.98216
2486,0.5055105,4.9709812,4944.3687757,2138.6881512,4996.3,4.5,1.01489,61.242969,-78.374681,TESS,,61.24297_-78.37468
2487,3.5775562,,476.6809228,1191.7267626,5823.3,4.3,,112.767471,-72.667447,TESS,,112.76747_-72.66745
2488,0.9017685,4.77441,446.986,1280.0,5828.0,3.9,1.36,333.559598,-59.568325,TESS,,333.5596_-59.56832
2489,4.2217717,2.81922,305.107,1164.0,5763.48,3.99846,1.21,337.517756,-67.850146,TESS,,337.51776_-67.85015
2490,11.5472009,3.1457403,141.4530508,879.5749032,5763.48,3.99846,1.20847,337.517756,-67.850146,TESS,,337.51776_-67.85015
2491,4.98668,5.51463,339.923,1196.0,6046.0,4.06,1.64,294.572181,-46.398078,TESS,,294.57218_-46.39808
2492,11.45959,,,,,,,301.540122,-33.667484,TESS,,301.54012_-33.66748
2493,2.50876,11.5931606,710.8584449,1316.9386126,5226.0,4.28,1.13416,296.919659,-32.575966,TESS,,296.91966_-32.57597
2494,2.91615,13.4791,253.391,1111.0,6103.0,3.64,2.69,299.229827,-35.397179,TESS,,299.22983_-35.39718
2495,17.14012,8.14257,5.93171,434.0,6378.0,4.1,1.67,41.091524,-74.789817,TESS,,41.09152_-74.78982
2496,3.3904897,2.40673,764.344,1464.0,6113.8,4.19,1.43,67.657808,-70.35491,TESS,,67.65781_-70.35491
2497,705.5844658,17.179547,16.720729,515.743249,3689.0,4.78104,0.487,1.977969,-29.979603,TESS,,1.97797_-29.9796
2498,3.3243,21.7252,181.989,1023.0,4779.7,,5.76,295.256495,-27.859275,TESS,,295.25649_-27.85928
2499,6.53144,6.77621,808.553,1485.0,6037.2,3.66,2.58,315.171774,-35.871099,TESS,,315.17177_-35.8711
2500,5.41418,,816.558,1489.0,6664.0,,,310.483615,-38.878009,TESS,,310.48362_-38.87801
2501,5.46377,12.894,23.3924,612.0,5286.9,,1.95,308.563502,-48.274841,TESS,,308.5635_-48.27484
2502,3.7981107,4.13478,911.152,1530.0,5042.0,4.04,1.51,117.281011,-80.893886,TESS,,117.28101_-80.89389
2503,62.1624516,10.3408,10.4285,500.0,7546.0,4.24,1.66,80.624017,-70.254329,TESS,,80.62402_-70.25433
2504,,5.5237367,3.1063855,338.5973763,4658.0,4.53096,0.710768,343.88039,-24.409733,TESS,,343.88039_-24.40973
2505,11.5743561,18.1309835,205.6631556,965.8481969,5776.0,4.13,1.4578,278.989527,70.160757,TESS,,278.98953_70.16076
2506,12.379649,8.6993926,962.3125052,1420.5246749,6582.0,3.69,2.7841101,270.277609,61.347153,TESS,,270.27761_61.34715
2507,26.4579842,2.90965,66.2935,794.0,5706.0,4.84423,1.37,275.393588,62.369002,TESS,,275.39359_62.369
2508,11.9526103,11.4014,48.2015,,6049.0,4.438,1.25,316.892698,74.383252,TESS,,316.8927_74.38325
2509,13.9631929,2.3118575,46.751059,666.9105884,5270.9,4.438,0.813544,225.315683,40.946827,TESS,,225.31568_40.94683
2510,16.5899263,5.4428798,266.9749353,1030.9494518,6690.0,4.1059,1.7449,244.5642,42.62706,TESS,,244.5642_42.62706
2511,1.9011452,5.7647423,831.1124236,1369.4137781,5392.0,,0.986402,284.022679,70.25412,TESS,,284.02268_70.25412
2512,1.4937444,1.62102,2431.71,1956.0,6328.0,4.32136,1.28,266.406455,59.514199,TESS,,266.40646_59.5142
2513,,1.6330887,0.8574118,245.4240451,5599.0,4.57217,0.852643,237.961131,83.110888,TESS,,237.96113_83.11089
2514,121.3342908,4.1767182,4.5797413,373.1040687,6140.0,4.54184,0.957395,295.927746,78.725919,TESS,,295.92775_78.72592
2515,0.8294084,2.4799192,4983.6132078,2142.9193755,5951.67,4.438,1.52424,239.787768,32.395973,TESS,,239.78777_32.39597
2516,2.0344366,0.901106,12.4881234,479.450797,3022.0,4.99625,0.242745,65.061496,84.900824,TESS,,65.0615_84.90082
2517,7.1566025,3.1263063,253.7528508,1017.9407073,5910.35,4.35957,1.13489,226.46964,39.636553,TESS,,226.46964_39.63655
2518,2.8411415,1.42162,35.9524,682.0,3872.0,4.69525,0.55,264.147896,77.126216,TESS,,264.1479_77.12622
2519,10.4029111,1.8465904,10.4421274,458.4764117,3872.0,4.69525,0.548484,264.147896,77.126216,TESS,,264.1479_77.12622
2520,,2.7599934,5.4579122,389.8310122,6380.43,4.1278,1.61077,244.382265,61.368246,TESS,,244.38226_61.36825
2521,26.5456672,29.1697,28.3073,642.0,6180.0,4.06,1.68,296.710289,70.071943,TESS,,296.71029_70.07194
2522,32.8236817,5.1519952,206.9642192,967.3721204,6258.0,3.68336,2.63025,359.853101,68.384119,TESS,,359.8531_68.38412
2523,46.5710978,2.1305645,27.1915284,582.409103,6495.0,4.43957,1.15083,81.240221,79.74934,TESS,,81.24022_79.74934
2524,1.1188024,1.44009,247.175,1104.0,3943.0,4.62547,0.63,277.459311,40.541412,TESS,,277.45931_40.54141
2525,20.1546939,2.3244125,14.1253091,494.4464236,4863.0,4.63136,0.712388,234.512299,69.017531,TESS,,234.5123_69.01753
2526,76.8663962,1.9249103,5.1039406,383.3506039,5482.02,4.5343,0.877042,261.836763,58.214352,TESS,,261.83676_58.21435
2527,,3.3789105,40.7166029,644.2621741,6358.0,3.76624,2.43663,273.497311,80.658462,TESS,,273.49731_80.65846
2528,1.4663344,1.87124,40.7842,704.0,3412.0,4.9014,0.32,289.513338,56.236779,TESS,,289.51334_56.23678
2529,3.1434463,2.34132,301.599,1160.0,4962.0,4.55115,0.79,255.245795,45.386283,TESS,,255.2458_45.38628
2530,18.6016754,9.1300283,845.8744041,1375.4544745,6175.0,3.37301,3.7007,254.588507,45.936445,TESS,,254.58851_45.93644
2531,210.668358,2.8961818,17.3175389,520.2849849,6683.0,4.22146,1.52592,294.390164,66.971432,TESS,,294.39016_66.97143
2532,12.5520766,2.8228669,495.3032121,1203.1992033,7020.0,4.09526,1.84505,294.376052,74.78231,TESS,,294.37605_74.78231
2533,179.4031712,3.7472354,8.4378703,434.6883098,6863.0,4.27882,1.4648,292.823315,72.538317,TESS,,292.82331_72.53832
2534,11.8120707,1.7481305,154.3200348,898.9288685,6037.0,4.32817,1.20105,222.75079,85.895391,TESS,,222.75079_85.89539
2535,8.9172211,2.7931797,17.1075621,518.7006367,4066.0,4.67766,0.605243,251.11918,60.086043,TESS,,251.11918_60.08604
2536,63.39545,3.3507179,10.0390505,453.9864688,5717.0,4.43377,1.0149601,255.097557,39.73025,TESS,,255.09756_39.73025
2537,0.3862197,1.1988782,873.6229278,1386.5985937,3863.0,4.67991,0.566304,321.599582,68.640531,TESS,,321.59958_68.64053
2538,9.405877,1.977596,9.8226818,451.5202868,3869.0,4.75875,0.475701,304.299053,65.871559,TESS,,304.29905_65.87156
2539,7.0767314,2.4422,106.205,894.0,5781.0,4.45679,1.0,304.266636,65.153844,TESS,,304.26664_65.15384
2540,6.0683318,2.1199939,15.1794104,503.4234887,3668.0,4.73795,0.499376,115.593377,70.404076,TESS,,115.59338_70.40408
2541,340.3877311,3.6888424,2.3021148,314.1604363,6424.0,4.33722,1.27808,288.108567,54.640427,TESS,,288.10857_54.64043
2542,60.06632,7.64759,42.0912,709.0,5660.0,4.10485,1.47,281.576196,50.492466,TESS,,281.5762_50.49247
2543,139.2632286,1.8388146,2.3286226,315.0609123,5373.01,4.49164,0.90717,266.931576,55.872814,TESS,,266.93158_55.87281
2544,22.048775,1.9509885,15.3309639,504.6753756,4836.0,4.53282,0.794435,250.739892,76.449587,TESS,,250.73989_76.44959
2545,,2.8951165,0.4779984,212.0685941,4239.0,4.61861,0.659937,274.512058,74.466535,TESS,,274.51206_74.46653
2546,4.8566656,3.2987328,179.2788125,933.2585799,5607.0,4.63178,0.796892,297.416187,68.883354,TESS,,297.41619_68.88335
2547,15.4432661,5.7063938,38.3407878,634.6510571,5607.0,4.63178,0.796892,297.416187,68.883354,TESS,,297.41619_68.88335
2548,,7.6712645,0.245228,179.478432,5607.0,4.63178,0.796892,297.416187,68.883354,TESS,,297.41619_68.88335
2549,6.0541622,4.01623,11299.9,2872.0,6187.0,4.09624,1.61,228.568622,51.468846,TESS,,228.56862_51.46885
2550,1.3103832,9.8603222,1134.2779729,1480.1291921,5228.0,4.45189,0.928507,336.279186,-52.536671,TESS,,336.27919_-52.53667
2551,9.4070515,3.9938238,237.6137635,1001.354025,6223.0,4.33525,1.2331001,339.436261,-30.608282,TESS,,339.43626_-30.60828
2552,0.918902,15.2109193,3475.7112909,1958.3065353,5382.0,4.4,1.1659,29.608056,-66.339155,TESS,,29.60806_-66.33916
2553,2.9905745,13.2344892,679.8798081,1302.3502129,5535.6,4.4,1.10305,324.800775,-44.375271,TESS,,324.80078_-44.37527
2554,2.6820061,14.1985341,1028.0946298,1444.2022665,5465.0,4.4,1.285,330.135944,-29.148589,TESS,,330.13594_-29.14859
2555,3.86866,13.9784675,957.9449856,1418.9101379,6373.5,4.2,1.3337801,8.980505,-64.722442,TESS,,8.98051_-64.72244
2556,20.2656358,4.03042,108.2477155,822.6676779,6276.1,4.25063,1.37617,2.944822,-68.57012,TESS,,2.94482_-68.57012
2557,2.9432073,13.6531,328.976,1186.0,5266.7,,1.18,61.524005,-60.467252,TESS,,61.524_-60.46725
2558,1.5933772,9.012542,785.5954321,1350.2664813,5289.4,4.5,0.885125,326.272747,-20.032514,TESS,,326.27275_-20.03251
2559,3.1856867,,556.4403323,1238.7235661,5590.5,4.4,,327.617657,-46.295257,TESS,,327.61766_-46.29526
2560,1.8905304,,1115.7780219,1474.0567378,5816.0,4.3,,354.816867,-78.746529,TESS,,354.81687_-78.74653
2561,15.937546,11.9220549,180.2682649,934.5436034,6093.1,4.1,1.55033,350.869745,-52.175942,TESS,,350.86974_-52.17594
2562,1.440707,9.984491,2629.3283978,1826.3371679,5941.2,4.3,1.1648901,320.524083,-27.554409,TESS,,320.52408_-27.55441
2563,,6.5071192,9.1909015,444.0780191,4968.0,4.438,0.844548,262.589332,40.369465,TESS,,262.58933_40.36946
2564,716.3497402,2.90826,0.0174179,101.0,5645.84,4.46148,0.97,196.736409,16.54934,TESS,,196.73641_16.54934
2565,1.0361758,2.62395,18869.1,3265.0,6413.0,4.2,1.5,337.887071,-23.16505,TESS,,337.88707_-23.16505
2566,4.26991,8.95578,667.336,1415.0,6580.0,4.16,1.62,343.544632,-36.287777,TESS,,343.54463_-36.28778
2567,58.9970907,,,,,,,350.491313,-40.174352,TESS,,350.49131_-40.17435
2568,82.7899763,3.1369358,6.459129,406.5961278,6115.0,4.5616,0.957772,103.422149,-73.075713,TESS,,103.42215_-73.07571
2569,6.5346715,10.7773,121.853,925.0,5424.0,3.35,1.33,94.278691,-52.338502,TESS,,94.27869_-52.3385
2570,11.6700285,2.0205499,4.0210338,361.1637726,3644.0,4.79912,0.380272,343.708612,-18.912445,TESS,,343.70861_-18.91245
2571,7.2011383,1.7056002,7.6541813,424.2232195,3644.0,4.79912,0.380272,343.708612,-18.912445,TESS,,343.70861_-18.91245
2572,4.7150942,7.48939,118.46,919.0,3798.0,4.67,0.57,62.671535,-32.99244,TESS,,62.67154_-32.99244
2573,7.4972297,11.9137,143.814,964.0,5596.2,4.43,1.0,139.741548,-15.30808,TESS,,139.74155_-15.30808
2574,14.2197641,8.78678,215.552,1067.0,6115.0,3.97,1.83,54.221383,-60.061476,TESS,,54.22138_-60.06148
2575,7.9980831,10.9403,97.3629,875.0,5556.0,3.97,1.7,49.154193,-48.107918,TESS,,49.15419_-48.10792
2576,1.4492052,6.15666,551.777,1350.0,6004.9,4.39,1.12,50.826623,-40.453518,TESS,,50.82662_-40.45352
2577,9.7728388,12.0232332,670.6896654,1297.9266601,5636.8,3.66,2.43731,105.762026,-55.368285,TESS,,105.76203_-55.36828
2578,2.8392793,10.4761821,45.5594673,662.6197999,3642.0,4.438,0.54933,2.568852,-26.282408,TESS,,2.56885_-26.28241
2579,3.2553185,6.72917,362.749,1215.0,5927.0,4.28,1.25,58.616173,-31.344895,TESS,,58.61617_-31.3449
2580,8.3129806,10.7065,237.935,1094.0,5929.0,3.86,2.03,257.715033,-75.729992,TESS,,257.71503_-75.72999
2581,1.0526157,1.4203085,706.2654804,1314.8062038,4621.0,4.54,0.758575,43.884794,-34.977975,TESS,,43.88479_-34.97798
2582,42.1289893,2.3404732,5.1588515,384.3775426,4621.0,4.54,0.758575,43.884794,-34.977975,TESS,,43.88479_-34.97798
2583,3.3311975,14.877,1437.43,1715.0,6605.0,4.33,1.33,88.092907,-13.372469,TESS,,88.09291_-13.37247
2584,1.1736318,8.1147,1505.41,1735.0,6033.7,3.92,1.93,52.487605,-0.904217,TESS,,52.4876_-0.90422
2585,1.2043785,4.985,1124.6,1613.0,6595.0,4.3,1.38,86.254678,-13.326617,TESS,,86.25468_-13.32662
2586,11.5738497,22.4042,210.056,1060.0,5782.0,4.04,1.61,143.259339,-13.830634,TESS,,143.25934_-13.83063
2587,10.090259,,94.864241,795.9675881,5454.42,3.44247,,46.197914,-73.396374,TESS,,46.19791_-73.39637
2588,8.6251769,7.55444,161.98,993.0,5484.0,4.35,1.08,97.408122,-21.994385,TESS,,97.40812_-21.99438
2589,4.8714085,3.8394,350.476,1205.0,5484.0,4.35,1.08,97.408122,-21.994385,TESS,,97.40812_-21.99438
2590,5.2524792,20.7884,132.072,944.0,5728.0,4.24,1.27,192.661632,-14.565099,TESS,,192.66163_-14.5651
2591,1.6804461,5.37039,833.25,1496.0,5695.0,4.41,1.04,87.373285,-25.375613,TESS,,87.37328_-25.37561
2592,5.7517969,6.2303216,1308.6880472,1534.0120939,6510.3,3.97,1.97616,103.245394,-67.53926,TESS,,103.24539_-67.53926
2593,1.2709769,4.10761,4096.84,2228.0,6296.0,4.39,1.17,199.021029,-33.76396,TESS,,199.02103_-33.76396
2594,3.66275,3.52758,782.333,1473.0,6150.0,4.33,1.22,79.61789,-28.00593,TESS,,79.61789_-28.00593
2595,7.0924883,12.2608,200.057,1047.0,6493.0,4.17,1.58,197.200536,-31.499464,TESS,,197.20054_-31.49946
2596,5.1858,18.5118,1753.41,1802.0,6130.0,3.64,2.7,83.818664,6.587708,TESS,,83.81866_6.58771
2597,8.71546,12.1387,103.489,888.0,5395.0,4.36,1.06,184.982551,-27.284837,TESS,,184.98255_-27.28484
2598,6.9444047,13.4708551,449.6608267,1174.4675265,6104.5,4.19,1.41945,34.954262,-62.503817,TESS,,34.95426_-62.50382
2599,5.5436298,13.5659,702.661,1434.0,6510.0,4.05,1.81,112.875366,-52.985887,TESS,,112.87537_-52.98589
2600,17.1869882,12.9307,97.2728,874.0,6049.7,3.87,2.05,88.505022,-3.639907,TESS,,88.50502_-3.63991
2601,5.74984,14.4892,329.499,1186.0,6046.0,4.42,1.08,333.111347,-26.92637,TESS,,333.11135_-26.92637
2602,3.36376,10.7493,705.699,1435.0,5713.3,4.24,1.27,83.913807,4.82797,TESS,,83.91381_4.82797
2603,12.6826724,5.24953,76.8372,824.0,5851.0,4.43,1.04,132.898822,-16.386277,TESS,,132.89882_-16.38628
2604,4.8984239,12.907,409.667,1253.0,5774.0,4.23,1.29,137.31171,-19.778021,TESS,,137.31171_-19.77802
2605,6.1600755,17.7265,64.3828,789.0,5669.0,4.29,1.19,335.74211,30.573268,TESS,,335.74211_30.57327
2606,3.1821969,9.3708418,1042.5767464,1449.2615097,5672.5,4.4,1.3954,344.743989,-23.148028,TESS,,344.74399_-23.14803
2607,1.6766585,16.6532667,180.6590045,935.0496086,4155.0,4.66247,0.622666,341.871773,-15.572947,TESS,,341.87177_-15.57295
2608,3.4972769,11.5840209,192.6704823,950.2186404,4940.0,4.53,0.80797,31.617523,-56.19888,TESS,,31.61752_-56.19888
2609,5.0451188,18.0229867,319.7861956,1078.5360791,5337.0,4.5,1.16636,13.643588,-67.915159,TESS,,13.64359_-67.91516
2610,4.6612025,12.7709747,823.9647363,1366.4599455,5884.5,4.3,1.52373,356.375185,-16.114124,TESS,,356.37518_-16.11412
2611,3.1353607,22.286,459.818,1290.0,5503.0,4.4,1.06,1.484836,-20.653955,TESS,,1.48484_-20.65396
2612,3.1581288,13.5726225,242.6938695,1006.6637991,4367.6,,1.02417,26.965078,-61.686758,TESS,,26.96508_-61.68676
2613,5.6601098,12.3816484,361.1289137,1111.8221321,5859.8,4.4,1.1873699,20.410382,-64.87571,TESS,,20.41038_-64.87571
2614,1.3442724,,1758.0840398,1651.5041046,,,,118.388357,-63.769812,TESS,,118.38836_-63.76981
2615,2.3372423,10.5103504,550.1159381,1235.1886902,5335.0,4.5,0.910484,357.962301,-19.17848,TESS,,357.9623_-19.17848
2616,2.1192866,8.4965052,5317.3634661,2177.929595,7022.0,4.2,1.99761,5.128602,-61.386174,TESS,,5.1286_-61.38617
2617,7.8369842,21.4721115,434.3612918,1164.3472682,5774.8,4.4,1.75826,10.162056,-60.880424,TESS,,10.16206_-60.88042
2618,5.9123675,3.28952,697.86,1431.0,6187.3,3.87,1.76,83.783703,-64.11662,TESS,,83.7837_-64.11662
2619,3.4072141,2.96344,2770.93,2021.0,6187.3,3.87,1.76,83.783703,-64.11662,TESS,,83.7837_-64.11662
2620,9.1696498,2.4628421,505.9586098,1209.6187141,6187.3,3.87,1.76167,83.783703,-64.11662,TESS,,83.7837_-64.11662
2621,18.84184,9.05304,30.3347,653.0,5603.0,4.35,1.1,32.943352,-56.756226,TESS,,32.94335_-56.75623
2622,3.4977868,3.47575,248.389,1105.0,5356.0,4.59,0.81,178.890769,-10.029102,TESS,,178.89077_-10.0291
2623,7.8686762,11.8276114,273.0364186,1036.7520296,6394.0,4.43,1.13572,175.879369,-7.296091,TESS,,175.87937_-7.29609
2624,1.5099302,8.891,1087.82,1599.0,5735.0,3.96,1.76,170.150082,-26.153136,TESS,,170.15008_-26.15314
2625,6.00327,7.59354,271.529,1130.0,5527.0,4.37,1.06,18.496744,-6.826842,TESS,,18.49674_-6.82684
2626,19.4061437,8.75357,4.19986,398.0,5099.0,4.55,0.82,173.703285,-25.604717,TESS,,173.70328_-25.60472
2627,5.4681892,11.2463,251.65,1109.0,6597.0,4.16,1.61,175.472837,-21.796763,TESS,,175.47284_-21.79676
2628,19.4723016,3.6117414,9.9883786,453.4125095,4333.0,4.5109,0.702945,14.75491,-44.160869,TESS,,14.75491_-44.16087
2629,5.8681984,18.1157,1402.27,1704.0,6294.0,3.55,3.1,146.44726,-25.457737,TESS,,146.44726_-25.45774
2630,5.5094951,8.55825,165.972,999.0,5519.0,4.45,0.97,156.527712,-17.262814,TESS,,156.52771_-17.26281
2631,20.362741,4.2523478,75.428916,751.630191,6142.0,4.35874,1.18003,98.442149,-74.190098,TESS,,98.44215_-74.1901
2632,74.6068965,9.1295659,13.3540875,487.5546513,6142.0,4.35874,1.18003,98.442149,-74.190098,TESS,,98.44215_-74.1901
2633,74.6065192,9.5163991,13.3541775,487.555473,6142.0,4.35874,1.18003,98.442149,-74.190098,TESS,,98.44215_-74.1901
2634,1.9792573,4.1930997,189.6799154,946.5097378,4001.0,4.47278,0.756551,45.144066,-51.793599,TESS,,45.14407_-51.7936
2635,9.4636148,5.45543,63.7261,787.0,4935.0,4.59823,0.75,18.24241,-32.966016,TESS,,18.24241_-32.96602
2636,0.7988525,4.00703,512.916,1325.0,4785.0,4.45252,0.86,19.626878,-0.056398,TESS,,19.62688_-0.0564
2637,0.5153654,12.0910878,484.4555527,1196.5565655,3558.0,4.63662,0.617346,340.976993,-53.428366,TESS,,340.97699_-53.42837
2638,18.8812961,3.61081,103.276,888.0,5924.0,4.14,1.35,53.270375,-56.588436,TESS,,53.27038_-56.58844
2639,18.23603,10.0179,411.58,,6159.7,,0.88,24.884512,-7.394729,TESS,,24.88451_-7.39473
2640,,14.2836,40.1659,701.0,6057.0,4.41,1.1,53.467245,-57.621295,TESS,,53.46724_-57.6213
2641,50.6939885,8.48837,2.93192,364.0,5216.0,4.6039,0.78,19.130697,-0.290103,TESS,,19.1307_-0.2901
2642,4.08165,2.38239,376.072,1226.0,5716.0,4.42,1.02,43.811698,-20.78129,TESS,,43.8117_-20.78129
2643,7.57017,,,,,,,53.831468,3.028639,TESS,,53.83147_3.02864
2644,7.0846492,2.1949984,115.4006791,835.9337133,5517.8,4.57,0.842833,36.363902,1.057529,TESS,,36.3639_1.05753
2645,3.4373093,25.668105,2497.4850189,1802.9989447,6046.0,4.29639,1.94932,3.394115,-31.334403,TESS,,3.39412_-31.3344
2646,1.10071,4.67495,1082.9,1598.0,6409.0,4.14,1.59,46.558777,-9.810051,TESS,,46.55878_-9.81005
2647,1.82738,8.96794,727.6,1446.0,6130.5,3.58,2.89,45.112779,0.380842,TESS,,45.11278_0.38084
2648,,1.8103101,0.3819803,200.5072077,3323.0,4.91599,0.308919,299.440244,56.971091,TESS,,299.44024_56.97109
2649,1.3808138,7.5531443,98886.497136,4522.7647415,9431.0,3.64947,3.83824,345.155415,46.032536,TESS,,345.15542_46.03254
2650,,3.7761104,29.6935087,595.3675075,5650.08,4.55536,0.874994,219.338411,56.666184,TESS,,219.33841_56.66618
2651,,2.4101533,43.914471,656.555832,6291.0,4.34633,1.2336,191.297899,72.123084,TESS,,191.2979_72.12308
2652,5.1660127,4.1062551,381.0617054,1126.8564017,5927.0,4.37728,1.11457,37.938574,-5.514987,TESS,,37.93857_-5.51499
2653,14.3614789,5.0510341,50.2582088,679.0808773,5283.0,4.438,0.946146,54.028395,1.933815,TESS,,54.0284_1.93382
2654,0.6461571,15.3572514,4527.9508872,2092.161358,5256.8,4.27128,1.14951,55.270024,-36.943731,TESS,,55.27002_-36.94373
2655,12.8900899,2.9698317,4.1214233,363.3971818,3478.0,4.76582,0.46769,91.410152,-51.679614,TESS,,91.41015_-51.67961
2656,5.5514857,2.0319062,12.6719325,481.205367,3478.0,4.76582,0.46769,91.410152,-51.679614,TESS,,91.41015_-51.67961
2657,1.6473887,15.7358835,97.0829105,800.5813089,3556.0,4.65625,0.594044,42.263784,-16.55928,TESS,,42.26378_-16.55928
