,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
0,19.89913995,1.494e-05,-1.494e-05,175.850252,0.000581,-0.000581,0.969,5.126,-0.077,1.7822,0.0341,-0.0341,10829.0,171.0,-171.0,14.6,3.92,-1.31,638.0,39.3,31.04,-10.49,76.3,5853.0,158.0,-176.0,4.544,0.044,-0.176,0.868,0.233,-0.078
1,40.4195037,0.0001139,-0.0001139,173.56469,0.00222,-0.00222,0.911,5.567,-0.118,3.362,0.14,-0.14,6256.0,230.0,-230.0,7.51,1.12,-0.91,467.0,11.29,5.67,-3.57,36.9,5446.0,179.0,-163.0,4.507,0.116,-0.105,0.781,0.116,-0.095
2,7.2406612,1.617e-05,-1.617e-05,137.75545,0.002,-0.002,1.198,49.85,-0.258,0.558,0.171,-0.171,556.4,44.1,-44.1,19.45,1.4,-0.71,734.0,68.63,15.32,-8.86,13.7,5005.0,79.0,-79.0,4.595,0.012,-0.064,0.765,0.055,-0.028
3,3.43591631,4.729e-05,-4.729e-05,132.6624,0.011,-0.011,0.624,0.037,-0.476,3.133,0.407,-0.407,23.2,3.4,-3.4,0.55,0.08,-0.07,1272.0,617.61,251.11,-186.88,8.7,5779.0,104.0,-115.0,4.339,0.132,-0.108,1.087,0.157,-0.142
4,10.181584004,6.188e-06,-6.188e-06,177.141891,0.000483,-0.000483,0.92,0.007,-0.005,3.5089,0.0331,-0.0331,5741.1,53.2,-53.2,7.73,2.17,-0.72,812.0,102.91,86.75,-28.91,183.6,5988.0,179.0,-197.0,4.541,0.048,-0.192,0.836,0.234,-0.078
5,19.620346923,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,0.458,0.08,-0.165,2.0038,0.0292,-0.0292,21725.0,85.0,-85.0,13.6,1.82,-0.92,643.0,40.39,14.34,-7.31,340.5,5710.0,76.0,-85.0,4.492,0.048,-0.112,0.905,0.121,-0.061
6,34.84398644,4.036e-05,-4.036e-05,172.633252,0.00094,-0.00094,0.934,0.575,-0.031,2.9315,0.0702,-0.0702,4523.6,82.5,-82.5,7.61,1.72,-0.91,511.0,16.1,11.1,-5.08,76.8,5509.0,166.0,-166.0,4.482,0.081,-0.15,0.871,0.196,-0.105
7,4.64090031,1.485e-05,-1.485e-05,173.64638,0.00261,-0.00261,1.28,0.098,-0.07,35.512,0.274,-0.274,2450.6,11.7,-11.7,30.09,5.79,-3.14,1155.0,421.08,257.38,-124.0,296.9,6463.0,205.0,-205.0,4.5,0.087,-0.163,0.826,0.159,-0.086
8,1.028436523,7.05e-07,-7.05e-07,170.228582,0.00054,-0.00054,1.5734,0.2599,-0.3164,1.8606,0.034,-0.034,8098.0,127.0,-127.0,72.77,27.71,-8.6,1947.0,3400.48,3879.25,-1109.02,89.6,6228.0,183.0,-219.0,4.428,0.077,-0.272,0.99,0.377,-0.117
9,235.9986399,0.0002773,-0.0002773,208.399822,0.000898,-0.000898,0.778,0.006,-0.008,8.2284,0.0606,-0.0606,20715.0,91.7,-91.7,10.59,0.35,-0.52,188.0,0.29,0.05,-0.04,271.8,4245.0,85.0,-85.0,4.627,0.03,-0.018,0.657,0.022,-0.032
10,39.74893077,1.554e-05,-1.554e-05,172.854644,0.000301,-0.000301,0.881,0.003,-0.003,7.3051,0.0213,-0.0213,15179.0,44.1,-44.1,14.21,4.46,-1.49,552.0,21.87,20.59,-6.71,561.1,6122.0,181.0,-218.0,4.487,0.052,-0.208,0.964,0.303,-0.101
11,13.61014819,5.969e-06,-5.969e-06,173.987319,0.000346,-0.000346,1.081,0.347,-0.119,2.594,0.0194,-0.0194,5732.9,38.1,-38.1,19.02,4.92,-2.28,733.0,68.29,52.16,-20.86,184.1,5697.0,154.0,-154.0,4.46,0.098,-0.182,0.903,0.234,-0.108
12,119.0207044,0.0001179,-0.0001179,222.236492,0.000704,-0.000704,0.076,0.173,-0.076,8.1405,0.0382,-0.0382,7430.5,38.4,-38.4,8.98,1.23,-1.35,366.0,4.25,1.58,-1.34,223.5,5453.0,81.0,-73.0,4.342,0.144,-0.108,1.062,0.146,-0.16
13,12.940668656,3.352e-06,-3.352e-06,179.423014,0.000206,-0.000206,0.897,0.16,-0.072,2.4845,0.0165,-0.0165,42450.0,198.0,-198.0,22.94,4.93,-1.96,723.0,64.64,40.22,-16.72,307.5,5875.0,140.0,-175.0,4.572,0.036,-0.144,0.809,0.174,-0.069
14,2.688899233,1.9e-07,-1.9e-07,170.1020904,5.61e-05,-5.61e-05,0.001,0.061,-0.001,2.11275,0.00254,-0.00254,37492.0,44.0,-44.0,12.04,1.36,-0.79,929.0,175.76,66.28,-39.88,1011.6,4820.0,130.0,-144.0,4.667,0.027,-0.063,0.639,0.072,-0.042
15,12.732624065,4.397e-06,-4.397e-06,176.939054,0.000273,-0.000273,0.811,0.02,-0.033,2.2083,0.0432,-0.0432,6465.7,41.0,-41.0,4.87,0.97,-0.96,432.0,8.22,11.81,-4.37,210.5,3950.0,560.0,-301.0,4.721,0.104,-0.085,0.541,0.107,-0.107
16,83.92494032,7.999e-05,-7.999e-05,236.76334,0.000718,-0.000718,0.658,0.031,-0.052,6.7904,0.0748,-0.0748,7958.7,54.8,-54.8,4.78,0.34,-0.47,226.0,0.62,0.18,-0.18,182.1,3960.0,118.0,-130.0,4.746,0.045,-0.04,0.509,0.036,-0.05
17,3.886655224,7.822e-06,-7.822e-06,169.73814,0.00155,-0.00155,0.649,0.053,-0.476,3.1646,0.0604,-0.0604,581.6,13.9,-13.9,1.87,0.36,-0.15,1010.0,246.29,141.54,-59.99,48.1,5662.0,153.0,-153.0,4.61,0.032,-0.12,0.738,0.14,-0.06
18,2.494170338,1.264e-06,-1.264e-06,170.852848,0.000426,-0.000426,0.095,0.239,-0.095,1.1221,0.0175,-0.0175,863.7,13.9,-13.9,2.42,0.24,-0.12,1194.0,480.19,142.04,-79.6,69.2,5569.0,99.0,-110.0,4.566,0.02,-0.08,0.829,0.082,-0.041
19,39.4759093,0.0001317,-0.0001317,173.31207,0.0025,-0.0025,0.938,0.011,-0.647,2.968,0.146,-0.146,1012.6,42.8,-42.8,4.06,1.31,-0.44,577.0,26.13,24.8,-8.31,26.6,6225.0,172.0,-237.0,4.45,0.054,-0.216,1.031,0.332,-0.111
20,9.61731426,3.35e-05,-3.35e-05,142.47479,0.00284,-0.00284,0.331,0.081,-0.331,3.8692,0.0772,-0.0772,234.0,13.6,-13.6,1.94,0.29,-0.38,1010.0,246.13,105.29,-100.36,18.2,6035.0,120.0,-120.0,4.22,0.168,-0.112,1.257,0.187,-0.25
21,90.1240507,0.0004433,-0.0004433,356.23415,0.0032,-0.0032,0.698,0.079,-0.415,11.649,0.28,-0.28,3020.3,57.5,-57.5,7.12,2.41,-0.8,485.0,13.09,13.03,-4.26,57.9,6520.0,180.0,-248.0,4.375,0.056,-0.224,1.215,0.41,-0.137
22,856.672115,0.009591,-0.009591,228.44988,0.00727,-0.00727,0.1158,0.2441,-0.1157,23.144,0.287,-0.287,858.1,27.7,-27.7,3.87,1.94,-0.75,242.0,0.81,1.22,-0.35,39.2,6449.0,163.0,-210.0,4.232,0.163,-0.27,1.309,0.656,-0.254
23,0.689210173,4.5e-07,-4.5e-07,133.28584,0.00052,-0.00052,0.154,0.271,-0.154,1.6169,0.0179,-0.0179,195.0,2.4,-2.4,1.32,0.19,-0.06,1943.0,3362.71,1364.69,-528.86,93.4,5630.0,100.0,-122.0,4.505,0.023,-0.128,0.954,0.138,-0.039
24,3.9886021,8.034e-06,-8.034e-06,171.01852,0.00159,-0.00159,0.06,0.364,-0.06,1.7376,0.0588,-0.0588,673.5,21.8,-21.8,34.39,4.71,-10.99,3145.0,23135.72,8030.46,-13457.76,37.1,4813.0,50.0,-121.0,2.472,0.156,-0.117,13.652,1.869,-4.361
25,0.533059312,0.0034926560268384323,-0.0034926560268384323,171.2274419,0.016470875093934516,-0.016470875093934516,1.263,1.4932516908212559,-0.35401771336553944,1.8621,0.529218105206656,-0.529218105206656,1495.8,46.847181964573274,-46.847181964573274,133.56,25.98,-77.91,5862.0,277887.7,170694.09,-236607.72,179.6,8523.0,267.0,-326.0,3.559,0.639,-0.071,4.051,0.788,-2.363
26,129995.7784,0.0,0.0,393.59962,0.00305,-0.00305,0.7127,0.1831,-0.1239,9.408,0.198,-0.198,1474.9,46.8,-46.8,2.99,0.16,-0.21,25.0,0.0,0.0,0.0,35.7,4500.0,153.0,-119.0,4.572,0.042,-0.028,0.726,0.039,-0.052
27,13.118962443,6.039e-06,-6.039e-06,261.539434,0.000329,-0.000329,0.042,0.271,-0.042,4.3045,0.0122,-0.0122,372.2,1.5,-1.5,8.25,0.45,-2.5,1768.0,2310.43,419.83,-1290.11,267.4,7221.0,114.0,-171.0,3.488,0.272,-0.048,4.24,0.227,-1.284
28,7.82187328,2.242e-05,-2.242e-05,123.49907,0.00248,-0.00248,0.005,0.397,-0.005,3.8417,0.0707,-0.0707,42.2,1.3,-1.3,2.78,0.15,-0.84,2101.0,4601.71,836.19,-2569.52,37.2,7221.0,114.0,-171.0,3.488,0.272,-0.048,4.24,0.227,-1.284
29,53.5057611,0.0001596,-0.0001596,172.98304,0.00248,-0.00248,0.46,0.002,-0.441,10.5616,0.077,-0.077,195.6,3.1,-3.1,2.52,0.16,-0.12,675.0,49.16,9.16,-6.52,71.2,6247.0,75.0,-69.0,4.016,0.03,-0.027,1.762,0.112,-0.084
30,13.4471791,1.247e-05,-1.247e-05,132.830555,0.00077,-0.00077,0.963,0.013,-0.008,3.0454,0.0546,-0.0546,1428.2,21.1,-21.1,5.24,1.64,-0.7,848.0,122.34,112.28,-42.14,105.3,6276.0,169.0,-206.0,4.405,0.087,-0.203,1.041,0.326,-0.14
31,7.37290344,2.732e-05,-2.732e-05,137.60991,0.00322,-0.00322,0.993,0.039,-0.714,2.172,0.208,-0.208,205.2,12.2,-12.2,2.67,0.42,-0.31,1004.0,240.11,104.98,-69.08,19.1,5973.0,107.0,-131.0,4.371,0.099,-0.121,1.07,0.168,-0.126
32,119.0624882,0.0001479,-0.0001479,149.22223,0.00104,-0.00104,0.968,0.423,-0.045,3.1188,0.0589,-0.0589,5372.3,94.1,-94.1,10.4,2.82,-1.89,366.0,4.26,3.51,-1.74,71.6,5697.0,173.0,-173.0,4.392,0.171,-0.19,0.92,0.25,-0.167
33,14.8623076,0.0001304,-0.0001304,354.57297,0.00685,-0.00685,0.324,0.143,-0.324,3.161,0.213,-0.213,840.0,62.5,-62.5,1.57,0.12,-0.05,454.0,10.08,2.55,-1.26,14.4,4362.0,87.0,-78.0,4.722,0.012,-0.051,0.554,0.042,-0.017
34,16.15811112,7.393e-05,-7.393e-05,143.00233,0.00363,-0.00363,1.8572,0.0984,-0.5537,6.049,0.187,-0.187,2319.8,68.1,-68.1,86.13,36.08,-6.6,660.0,44.83,57.04,-10.68,52.8,5619.0,173.0,-156.0,4.536,0.03,-0.291,0.874,0.366,-0.067
35,1295.362215,0.008463,-0.008463,176.10646,0.00283,-0.00283,1.3935,0.1826,-0.3363,28.297,0.259,-0.259,8708.0,82.9,-82.9,57.82,20.68,-9.44,169.0,0.19,0.21,-0.07,164.0,5609.0,159.0,-141.0,4.346,0.149,-0.233,1.048,0.375,-0.171
36,4.2989201,2.01e-05,-2.01e-05,132.86187,0.00396,-0.00396,0.972,0.032,-0.757,2.747,0.131,-0.131,237.6,13.7,-13.7,2.12,0.27,-0.27,1046.0,283.62,100.01,-78.24,20.0,5300.0,87.0,-71.0,4.385,0.132,-0.088,0.986,0.124,-0.124
37,5.714817603,1.249e-06,-1.249e-06,355.00831,0.000154,-0.000154,0.096,0.121,-0.066,3.14126,0.00573,-0.00573,12295.0,26.4,-26.4,9.29,2.47,-0.99,943.0,187.27,154.76,-56.76,537.7,5695.0,189.0,-189.0,4.526,0.058,-0.173,0.842,0.224,-0.09
38,2.83668931,2.819e-05,-2.819e-05,353.81531,0.00636,-0.00636,0.33,0.13,-0.33,3.031,0.23,-0.23,166.1,15.7,-15.7,1.19,0.39,-0.12,1242.0,562.48,558.76,-169.45,12.1,5831.0,184.0,-205.0,4.517,0.038,-0.212,0.921,0.301,-0.094
39,1.00861677,0.0034926560268384323,-0.0034926560268384323,132.109479,0.016470875093934516,-0.016470875093934516,0.6529696,1.4932516908212559,-0.35401771336553944,0.91,0.529218105206656,-0.529218105206656,1370.7516266666667,46.847181964573274,-46.847181964573274,97.899936,23.886512000000003,-27.67783466666667,816.0997333333333,1284.4245604688335,897.3814064997338,-630.5632019179541,30.546079999999996,5671.069866666667,142.71054039593366,-158.69662921348313,4.3074981333333335,0.11811878009630819,-0.15433921883360088,1.6355157333333334,0.36884644194756555,-0.3388432316746923
40,2.624234833,3.89e-07,-3.89e-07,132.304988,0.000122,-0.000122,0.781,0.057,-0.39,1.3874,0.0316,-0.0316,2607.0,8.9,-8.9,5.11,0.6,-0.23,1164.0,434.31,151.68,-68.35,361.1,5340.0,106.0,-106.0,4.514,0.033,-0.104,0.899,0.105,-0.04
41,92.77779,0.01653,-0.01653,367.6112,0.0395,-0.0395,0.0174,0.4509,-0.0174,6.64,1.2,-1.2,359.0,67.7,-67.7,1.92,0.84,-0.2,410.0,6.7,8.99,-2.07,5.2,5888.0,176.0,-215.0,4.444,0.059,-0.298,1.019,0.451,-0.106
42,422.917678,0.009327,-0.009327,448.49648,0.00625,-0.00625,0.7887,0.0436,-0.417,31.274,0.709,-0.709,1367.7,24.6,-24.6,5.89,2.64,-1.62,292.0,1.73,2.32,-0.92,61.7,5796.0,162.0,-165.0,4.12,0.256,-0.224,1.444,0.648,-0.397
43,30.5872153,0.0001313,-0.0001313,162.8842,0.00281,-0.00281,0.013,0.424,-0.013,5.3698,0.0906,-0.0906,464.8,16.1,-16.1,2.32,0.39,-0.24,621.0,35.08,16.21,-9.22,33.1,5944.0,106.0,-130.0,4.38,0.08,-0.12,1.082,0.181,-0.111
44,9.95639775,4.842e-05,-4.842e-05,134.29186,0.00415,-0.00415,1.222,31.65,-0.057,5.615,0.226,-0.226,510.5,18.7,-18.7,28.15,8.19,-3.26,905.0,158.42,136.18,-52.49,32.9,6161.0,172.0,-236.0,4.454,0.048,-0.192,1.053,0.306,-0.122
45,31.201692472,3.701e-06,-3.701e-06,183.4076137,9.57e-05,-9.57e-05,0.001,0.358,-0.112,2.15663,0.00988,-0.00988,34514.0,74.7,-74.7,8.31,0.52,-0.63,286.0,1.59,0.31,-0.32,607.4,3748.0,56.0,-61.0,4.796,0.042,-0.028,0.449,0.028,-0.034
46,6.810823723,1.014e-06,-1.014e-06,136.04667,0.000115,-0.000115,0.57,0.011,-0.01,7.98574,0.00861,-0.00861,14447.0,12.0,-12.0,26.06,6.36,-9.53,1626.0,1656.16,1245.3,-1094.83,1441.9,7226.0,228.0,-304.0,3.967,0.315,-0.135,2.079,0.507,-0.76
47,51.59809554,4.631e-05,-4.631e-05,203.979914,0.000721,-0.000721,0.251,0.15,-0.251,2.0153,0.0363,-0.0363,5869.2,87.1,-87.1,6.57,1.9,-0.59,449.0,9.61,8.34,-2.57,79.7,5681.0,169.0,-169.0,4.551,0.034,-0.195,0.859,0.248,-0.078
48,1500.0,0.0,0.0,315.33083,0.00142,-0.00142,0.9243,0.3976,-0.0482,7.109,0.144,-0.144,9592.0,207.0,-207.0,9.8,3.48,-0.71,139.0,0.09,0.09,-0.02,62.5,5606.0,158.0,-150.0,4.597,0.03,-0.213,0.76,0.27,-0.055
49,1500.1406772,0.0,0.0,176.08226,0.00404,-0.00404,0.9131,0.0068,-0.0081,25.727,0.497,-0.497,4129.9,76.6,-76.6,18.35,5.02,-2.42,206.0,0.42,0.31,-0.12,83.3,5009.0,81.0,-92.0,3.755,0.091,-0.163,2.283,0.625,-0.301
50,20.51360192,8.345e-05,-8.345e-05,357.49424,0.0031,-0.0031,0.703,0.017,-0.52,3.4769,0.0947,-0.0947,1174.1,41.1,-41.1,2.58,0.36,-0.23,540.0,20.15,9.98,-5.61,32.3,5310.0,185.0,-185.0,4.608,0.045,-0.078,0.704,0.1,-0.062
51,0.783276173,1.269e-06,-1.269e-06,355.94865,0.00112,-0.00112,0.041,0.4,-0.04,1.6735,0.0357,-0.0357,264.7,6.7,-6.7,1.98,0.31,-0.34,2149.0,5056.88,2049.01,-1766.17,46.9,5640.0,76.0,-76.0,4.247,0.162,-0.108,1.233,0.19,-0.211
52,3.17405898,1.098e-05,-1.098e-05,357.05776,0.00229,-0.00229,0.422,0.042,-0.422,2.3156,0.0703,-0.0703,282.2,10.8,-10.8,2.09,0.32,-0.36,1348.0,780.46,316.24,-272.58,29.2,5640.0,76.0,-76.0,4.247,0.162,-0.108,1.233,0.19,-0.211
53,345.1589354,0.000426,-0.000426,318.307719,0.000785,-0.000785,0.87,0.004,-0.007,7.5646,0.0644,-0.0644,5087.9,32.1,-32.1,7.79,1.13,-0.36,241.0,0.8,0.34,-0.13,197.9,5597.0,112.0,-112.0,4.515,0.021,-0.119,0.931,0.136,-0.042
54,99.6442783,0.0001073,-0.0001073,283.236289,0.000761,-0.000761,0.966,0.029,-0.018,5.1772,0.0643,-0.0643,3215.6,29.6,-29.6,8.48,1.27,-0.55,415.0,6.98,2.77,-1.23,163.2,6102.0,82.0,-91.0,4.447,0.04,-0.12,1.016,0.153,-0.066
55,19.03723442,7.375e-05,-7.375e-05,148.55057,0.00325,-0.00325,0.033,0.4,-0.033,3.3882,0.0924,-0.0924,401.3,18.5,-18.5,5.74,1.29,-0.93,1051.0,288.04,166.34,-97.18,25.3,5248.0,68.0,-73.0,3.523,0.117,-0.143,2.892,0.648,-0.471
56,0.576078683,7.2e-08,-7.2e-08,134.107265,0.000106,-0.000106,1.113,0.433,-0.096,1.63253,0.00669,-0.00669,10085.0,30.2,-30.2,23.23,5.86,-1.97,1982.0,3647.63,2710.14,-937.93,426.0,5693.0,152.0,-169.0,4.57,0.042,-0.168,0.816,0.206,-0.069
57,78.9257421,0.0001925,-0.0001925,429.37454,0.00161,-0.00161,0.359,0.044,-0.29,7.5193,0.0991,-0.0991,17972.0,202.0,-202.0,11.9,3.1,-1.04,398.0,5.94,4.61,-1.65,85.2,5750.0,161.0,-202.0,4.538,0.042,-0.179,0.882,0.23,-0.077
58,6.84639884,1.924e-05,-1.924e-05,133.76181,0.00237,-0.00237,0.9,0.011,-0.627,3.4919,0.0593,-0.0593,149.7,4.6,-4.6,1.9,0.35,-0.28,1132.0,387.84,198.25,-130.26,36.3,6065.0,121.0,-133.0,4.251,0.125,-0.125,1.31,0.238,-0.194
59,12.37679312,0.0034926560268384323,-0.0034926560268384323,143.3787176,0.016470875093934516,-0.016470875093934516,0.6529696,1.4932516908212559,-0.35401771336553944,3.85,0.529218105206656,-0.529218105206656,1370.7516266666667,46.847181964573274,-46.847181964573274,97.899936,23.886512000000003,-27.67783466666667,816.0997333333333,1284.4245604688335,897.3814064997338,-630.5632019179541,30.546079999999996,5671.069866666667,142.71054039593366,-158.69662921348313,4.3074981333333335,0.11811878009630819,-0.15433921883360088,1.6355157333333334,0.36884644194756555,-0.3388432316746923
60,268.9410974,0.0004975,-0.0004975,360.070904,0.000951,-0.000951,0.765,0.02,-0.035,5.4434,0.0914,-0.0914,9010.2,87.4,-87.4,13.57,2.3,-2.31,321.0,2.52,1.12,-0.87,120.4,5798.0,78.0,-78.0,4.224,0.156,-0.104,1.306,0.222,-0.222
61,80.9669561,0.0001212,-0.0001212,160.97672,0.00127,-0.00127,0.007,0.383,-0.007,2.5276,0.0483,-0.0483,4733.0,104.0,-104.0,5.04,1.03,-0.37,364.0,4.14,2.62,-0.99,52.0,5611.0,168.0,-168.0,4.61,0.04,-0.128,0.737,0.151,-0.054
62,6.80082032,2.28e-05,-2.28e-05,359.17999,0.00243,-0.00243,0.597,0.086,-0.448,1.9883,0.0915,-0.0915,699.9,33.0,-33.0,1.88,0.23,-0.12,697.0,55.83,24.87,-13.68,25.5,4805.0,172.0,-172.0,4.633,0.027,-0.063,0.688,0.083,-0.045
63,54.325574,0.002512,-0.002512,142.236,0.0415,-0.0415,0.154,0.2765,-0.154,9.86,1.1,-1.1,44.2,6.5,-6.5,0.76,0.22,-0.05,545.0,20.85,15.63,-4.54,7.7,6343.0,86.0,-185.0,4.411,0.036,-0.193,1.137,0.327,-0.07
64,20.01959599,0.0034926560268384323,-0.0034926560268384323,150.8362184,0.016470875093934516,-0.016470875093934516,0.6529696,1.4932516908212559,-0.35401771336553944,7.0,0.529218105206656,-0.529218105206656,1370.7516266666667,46.847181964573274,-46.847181964573274,97.899936,23.886512000000003,-27.67783466666667,816.0997333333333,1284.4245604688335,897.3814064997338,-630.5632019179541,30.546079999999996,5671.069866666667,142.71054039593366,-158.69662921348313,4.3074981333333335,0.11811878009630819,-0.15433921883360088,1.6355157333333334,0.36884644194756555,-0.3388432316746923
65,162.0479502,0.0001153,-0.0001153,278.880573,0.000508,-0.000508,0.663,0.015,-0.021,9.8974,0.046,-0.046,4840.5,15.1,-15.1,11.52,2.07,-2.06,437.0,8.65,3.96,-3.12,370.2,6309.0,75.0,-82.0,4.16,0.148,-0.121,1.567,0.281,-0.281
66,1.694740233,1.278e-06,-1.278e-06,355.357543,0.000547,-0.000547,0.671,0.001,-0.534,1.6864,0.0323,-0.0323,1446.8,18.0,-18.0,2.12,0.14,-0.15,797.0,95.14,21.52,-20.22,92.3,3764.0,75.0,-83.0,4.739,0.033,-0.033,0.527,0.034,-0.038
67,15.068060768,5.68e-06,-5.68e-06,363.549714,0.000259,-0.000259,0.88,0.015,-0.012,3.3011,0.0242,-0.0242,19387.0,111.0,-111.0,16.43,4.62,-1.85,742.0,71.78,61.67,-23.51,282.8,5982.0,189.0,-232.0,4.493,0.048,-0.18,0.96,0.27,-0.108
68,6.247030799,8.926e-06,-8.926e-06,356.90972,0.00103,-0.00103,0.039,0.355,-0.039,1.4848,0.0365,-0.0365,1496.6,38.5,-38.5,1.89,0.15,-0.19,512.0,16.23,4.25,-4.11,44.8,3821.0,76.0,-84.0,4.764,0.048,-0.036,0.487,0.039,-0.047
69,700.00298217,0.0,0.0,249.44205,0.0014,-0.0014,0.143,0.2164,-0.1429,7.6525,0.0939,-0.0939,3245.9,66.9,-66.9,6.43,3.55,-0.68,238.0,0.76,1.27,-0.23,60.3,6487.0,164.0,-215.0,4.397,0.06,-0.329,1.118,0.617,-0.118
70,272.0868353,0.0008514,-0.0008514,378.13721,0.00202,-0.00202,0.3629,0.111,-0.3629,2.7145,0.0937,-0.0937,5572.0,296.0,-296.0,5.95,2.67,-0.53,251.0,0.93,1.33,-0.25,21.5,5587.0,208.0,-168.0,4.548,0.047,-0.273,0.791,0.355,-0.071
71,42.0370662,0.0004278,-0.0004278,178.25006,0.00748,-0.00748,0.672,0.002,-0.517,6.282,0.22,-0.22,266.8,18.3,-18.3,1.66,0.45,-0.24,527.0,18.16,14.52,-6.42,14.7,5823.0,157.0,-174.0,4.427,0.101,-0.188,0.96,0.261,-0.14
72,21.0112068,0.0002907,-0.0002907,132.6336,0.0115,-0.0115,0.853,0.016,-0.598,4.507,0.319,-0.319,163.6,17.0,-17.0,1.4,0.38,-0.2,663.0,45.79,36.61,-16.2,10.2,5823.0,157.0,-174.0,4.427,0.101,-0.188,0.96,0.261,-0.14
73,8.75059775,3.362e-05,-3.362e-05,358.24233,0.00278,-0.00278,0.33,0.117,-0.33,2.8288,0.0852,-0.0852,881.9,35.4,-35.4,2.27,0.23,-0.13,682.0,51.0,20.05,-11.97,28.3,4942.0,177.0,-177.0,4.599,0.02,-0.075,0.779,0.078,-0.046
74,1.714274727,1.12e-07,-1.12e-07,133.3158074,5.26e-05,-5.26e-05,1.182,0.046,-0.065,2.06728,0.00291,-0.00291,28460.0,34.5,-34.5,25.0,0.98,-1.21,827.0,110.02,15.32,-16.26,987.2,3874.0,52.0,-58.0,4.715,0.03,-0.015,0.535,0.021,-0.026
75,384.02570682,0.0034926560268384323,-0.0034926560268384323,335.816169,0.016470875093934516,-0.016470875093934516,0.6529696,1.4932516908212559,-0.35401771336553944,14.56,0.529218105206656,-0.529218105206656,1370.7516266666667,46.847181964573274,-46.847181964573274,97.899936,23.886512000000003,-27.67783466666667,816.0997333333333,1284.4245604688335,897.3814064997338,-630.5632019179541,30.546079999999996,5671.069866666667,142.71054039593366,-158.69662921348313,4.3074981333333335,0.11811878009630819,-0.15433921883360088,1.6355157333333334,0.36884644194756555,-0.3388432316746923
76,3.014330766,5.5e-06,-5.5e-06,357.37948,0.00125,-0.00125,0.01,0.425,-0.01,2.4747,0.0414,-0.0414,975.3,19.7,-19.7,2.87,0.6,-0.35,1124.0,377.79,254.9,-125.22,57.3,5209.0,183.0,-183.0,4.446,0.092,-0.138,0.953,0.198,-0.116
77,13.35151248,1.616e-05,-1.616e-05,363.086742,0.000833,-0.000833,0.573,0.026,-0.426,3.6045,0.0464,-0.0464,3308.8,35.6,-35.6,4.44,0.37,-0.4,585.0,27.77,9.65,-7.9,107.9,4843.0,173.0,-173.0,4.562,0.054,-0.041,0.754,0.062,-0.068
78,1693.6636225,0.0,0.0,524.27995,0.0021,-0.0021,0.5283,0.0596,-0.1892,22.604,0.323,-0.323,9515.3,99.0,-99.0,10.23,4.54,-1.02,157.0,0.14,0.19,-0.04,122.8,5923.0,161.0,-193.0,4.445,0.056,-0.299,1.021,0.453,-0.102
79,104.8205868,0.0002329,-0.0002329,374.83154,0.0015,-0.0015,0.918,0.006,-0.01,4.4794,0.0878,-0.0878,3920.1,75.6,-75.6,6.45,1.78,-0.71,376.0,4.74,3.94,-1.5,76.6,5986.0,179.0,-215.0,4.527,0.06,-0.192,0.85,0.234,-0.094
80,34.2966363,0.0002287,-0.0002287,143.66728,0.00505,-0.00505,0.711,0.034,-0.513,19.718,0.267,-0.267,696.6,11.9,-11.9,3.29,0.52,-0.57,584.0,27.6,11.53,-9.73,66.7,5490.0,82.0,-74.0,4.263,0.174,-0.116,1.167,0.182,-0.202
81,31.56904354,2.292e-05,-2.292e-05,158.29983,0.000587,-0.000587,0.985,1.415,-0.038,2.6364,0.03,-0.03,4229.4,44.8,-44.8,11.18,3.01,-2.01,575.0,25.83,21.0,-10.42,113.6,5654.0,169.0,-169.0,4.387,0.132,-0.182,0.998,0.269,-0.179
82,0.840594032,4.456e-06,-4.456e-06,131.74104,0.00399,-0.00399,0.018,0.442,-0.018,1.404,0.143,-0.143,49.8,5.3,-5.3,0.62,0.13,-0.09,1780.0,2368.31,1583.23,-836.95,11.6,5440.0,162.0,-162.0,4.438,0.144,-0.192,0.885,0.193,-0.129
83,20.6654374,0.0001785,-0.0001785,132.01229,0.00651,-0.00651,0.05,0.417,-0.05,3.172,0.21,-0.21,100.4,8.4,-8.4,0.66,0.03,-0.04,487.0,13.35,2.41,-2.34,13.6,4830.0,96.0,-96.0,4.605,0.042,-0.021,0.676,0.03,-0.037
84,69.8347983,0.0003061,-0.0003061,168.78436,0.00372,-0.00372,0.672,0.233,-0.417,8.262,0.108,-0.108,266.6,6.6,-6.6,3.51,0.92,-0.76,765.0,80.97,63.22,-38.95,46.8,7732.0,214.0,-322.0,4.075,0.135,-0.165,2.022,0.533,-0.436
