koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
38.5576546,0.0001765,-0.0001765,0.911,0.025,-0.663,5.794,0.199,-0.199,993.0,26.8,-26.8,4.02,0.62,-0.36,,,21.71,8.73,-4.66,39.7,5775.0,78.0,-78.0,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386
3.525632539,1.5e-07,-1.5e-07,0.12,0.006,-0.084,2.59959,0.00079,-0.00079,22335.0,13.1,-13.1,11.58,0.9,-0.48,,,213.12,50.79,-29.54,1996.7,5150.0,82.0,-82.0,4.572,0.02,-0.064,0.793,0.062,-0.033,290.58173,40.5774,15.224
7.748094239,7.553e-06,-7.553e-06,0.517,0.237,-0.325,3.5957,0.043,-0.043,2472.1,25.7,-25.7,5.52,1.7,-0.56,,,204.39,186.49,-63.82,113.2,5973.0,169.0,-232.0,4.439,0.052,-0.221,1.085,0.334,-0.111,294.4899,39.771439,15.67
8.29561738,2.368e-05,-2.368e-05,0.888,0.062,-0.612,1.3421,0.0773,-0.0773,824.3,57.5,-57.5,1.82,0.1,-0.15,,,11.39,2.4,-2.65,17.9,3747.0,75.0,-83.0,4.728,0.042,-0.025,0.524,0.03,-0.044,283.86639,39.898079,15.414
8.11437482,1.092e-05,-1.092e-05,0.573,0.0,-0.468,2.2736,0.0447,-0.0447,1558.0,32.0,-32.0,2.1,0.14,-0.16,,,10.55,2.46,-2.31,56.4,3692.0,73.0,-83.0,4.753,0.032,-0.039,0.517,0.035,-0.039,288.81201,40.033401,15.877
38.036729482,3.484e-06,-3.484e-06,0.501,0.003,-0.005,4.34617,0.00645,-0.00645,82872.0,83.3,-83.3,27.5,5.28,-2.27,,,14.81,8.85,-3.91,1300.0,5575.0,166.0,-183.0,4.521,0.038,-0.152,0.932,0.179,-0.077,294.14789,40.055538,15.472
3.747838198,3.896e-06,-3.896e-06,1.121,1.104,-0.035,5.0642,0.0445,-0.0445,616.0,5.3,-5.3,13.65,3.11,-1.04,,,266.76,180.49,-62.76,138.2,5514.0,149.0,-149.0,4.569,0.029,-0.162,0.826,0.188,-0.063,291.06152,50.265129,13.496
21.81295996,7.229e-05,-7.229e-05,0.053,0.394,-0.053,4.3791,0.091,-0.091,1175.4,35.8,-35.8,3.38,0.91,-0.49,,,39.33,31.88,-13.85,37.8,5601.0,166.0,-166.0,4.41,0.116,-0.188,0.999,0.269,-0.145,294.77686,40.15374,15.54
7.91936937,2.04e-06,-2.04e-06,0.733,0.01,-0.011,3.3148,0.0209,-0.0209,15148.0,49.8,-49.8,10.34,2.59,-0.87,,,104.0,77.2,-26.78,389.0,5690.0,154.0,-172.0,4.588,0.04,-0.16,0.776,0.195,-0.065,283.53845,40.217999,15.805
15.37562369,1.017e-05,-1.017e-05,0.692,0.033,-0.066,3.3169,0.0645,-0.0645,15337.0,114.0,-114.0,11.01,0.44,-0.82,,,30.54,4.61,-5.99,166.0,4986.0,79.0,-79.0,4.496,0.075,-0.025,0.833,0.033,-0.062,283.25354,40.358189,16.422
4.71510843,1.941e-05,-1.941e-05,0.258,0.195,-0.258,2.506,0.103,-0.103,417.5,22.0,-22.0,1.46,0.12,-0.14,,,108.84,33.58,-29.57,21.3,4861.0,131.0,-146.0,4.574,0.054,-0.041,0.732,0.062,-0.068,283.22141,40.421829,15.289
6.365839713,8.06e-06,-8.06e-06,0.524,0.009,-0.46,2.9721,0.0408,-0.0408,780.7,13.1,-13.1,2.44,0.6,-0.21,,,165.33,121.73,-40.81,70.8,5776.0,155.0,-155.0,4.554,0.042,-0.168,0.849,0.212,-0.071,291.14951,40.420521,15.09
5.97581754,1.118e-05,-1.118e-05,0.941,0.017,-0.618,3.065,0.185,-0.185,962.4,23.5,-23.5,3.86,1.32,-0.44,,,284.25,295.54,-90.93,50.3,6108.0,193.0,-214.0,4.471,0.054,-0.216,0.997,0.341,-0.114,294.22397,40.417858,15.546
2.446737317,3.089e-06,-3.089e-06,1.241,1.295,-0.135,4.7211,0.0546,-0.0546,1177.9,12.7,-12.7,26.25,6.9,-2.47,,,597.19,461.45,-162.49,110.2,5764.0,154.0,-171.0,4.548,0.035,-0.184,0.863,0.227,-0.081,298.96112,40.862808,15.021
3.04033046,3.37e-07,-3.37e-07,0.736,0.013,-0.024,1.8411,0.0168,-0.0168,10859.0,25.8,-25.8,8.99,0.8,-0.99,,,257.29,86.59,-76.86,568.2,5035.0,151.0,-151.0,4.519,0.084,-0.063,0.791,0.071,-0.087,299.3161,40.82238,15.028
3.9043425,1.339e-06,-1.339e-06,0.709,0.011,-0.015,3.831,0.0271,-0.0271,16228.0,62.1,-62.1,12.28,3.56,-1.19,,,351.05,298.42,-97.69,323.4,5810.0,157.0,-175.0,4.526,0.05,-0.2,0.898,0.26,-0.087,294.05676,40.549679,15.016
9.286358079,5.46e-07,-5.46e-07,0.377,0.009,-0.009,3.49949,0.00533,-0.00533,44791.0,32.8,-32.8,17.61,4.05,-1.87,,,95.03,66.72,-27.73,1671.1,5670.0,169.0,-169.0,4.523,0.066,-0.154,0.821,0.189,-0.087,294.74396,40.53392,15.365
3.951405455,2.258e-06,-2.258e-06,1.276,6.027,-0.214,2.1862,0.0267,-0.0267,2453.9,25.2,-25.2,31.44,8.94,-2.96,,,388.71,333.12,-106.59,117.2,6046.0,182.0,-182.0,4.539,0.048,-0.204,0.869,0.247,-0.082,295.50439,40.505489,15.446
3.180027898,7.278e-06,-7.278e-06,0.196,0.242,-0.196,3.5797,0.0558,-0.0558,120.3,2.7,-2.7,1.53,0.07,-0.05,,,1066.86,149.88,-119.09,50.4,5847.0,64.0,-75.0,4.191,0.02,-0.018,1.402,0.063,-0.046,297.02826,48.208611,12.487
50.4467417,0.0006505,-0.0006505,0.379,0.111,-0.378,7.159,0.247,-0.247,370.3,20.1,-20.1,2.67,0.47,-0.51,,,24.64,12.16,-9.68,19.4,5739.0,114.0,-103.0,4.191,0.162,-0.108,1.384,0.242,-0.266,287.89713,40.637821,15.084
56.2279271,0.0003134,-0.0003134,0.7,0.208,-0.496,3.57,0.134,-0.134,862.7,44.9,-44.9,2.37,0.17,-0.09,,,4.22,1.02,-0.6,20.9,4959.0,99.0,0.0,4.603,0.011,-0.06,0.756,0.054,-0.027,294.20215,40.66341,15.208
2.384052875,4.74e-06,-4.74e-06,1.178,5.685,-0.115,3.0918,0.0817,-0.0817,1268.1,29.9,-29.9,17.06,1.32,-1.6,,,244.87,71.26,-67.02,50.5,4794.0,130.0,-144.0,4.58,0.063,-0.032,0.701,0.054,-0.066,299.64285,40.691238,15.836
4.14451656,1.44e-05,-1.44e-05,0.004,0.471,-0.003,2.3421,0.0984,-0.0984,391.8,19.8,-19.8,1.48,0.05,-0.09,,,132.08,17.05,-24.15,22.8,4768.0,76.0,-85.0,4.536,0.056,-0.016,0.779,0.023,-0.049,291.15878,40.750271,15.66
4.859386384,1.272e-06,-1.272e-06,1.259,1.089,-0.178,2.2757,0.0122,-0.0122,6044.3,27.2,-27.2,38.33,12.8,-4.27,,,364.23,358.71,-118.09,269.7,6072.0,168.0,-232.0,4.47,0.056,-0.224,0.988,0.33,-0.11,292.21436,40.759762,15.311
10.526294577,1.783e-06,-1.783e-06,0.644,0.031,-0.045,2.5211,0.0257,-0.0257,9768.0,26.4,-26.4,8.24,1.48,-0.8,,,61.16,34.56,-16.93,482.3,5386.0,159.0,-159.0,4.553,0.056,-0.104,0.793,0.143,-0.077,293.87811,41.66177,15.305
4.583520948,4.18e-06,-4.18e-06,0.045,0.319,-0.045,2.7055,0.0321,-0.0321,3812.1,44.5,-44.5,5.39,1.6,-0.53,,,274.98,239.18,-77.52,99.5,5815.0,157.0,-175.0,4.54,0.038,-0.212,0.877,0.26,-0.087,299.18686,41.74268,15.287
3.76181843,1.14e-05,-1.14e-05,0.926,0.0,-0.663,3.5176,0.0901,-0.0901,510.6,16.4,-16.4,2.66,0.73,-0.26,,,372.62,300.78,-104.51,35.9,5653.0,154.0,-171.0,4.472,0.062,-0.188,0.949,0.26,-0.093,283.31638,41.83712,15.257
14.49645186,6.36e-05,-6.36e-05,0.97,0.002,-0.663,4.016,0.305,-0.305,647.5,26.7,-26.7,3.01,0.24,-0.3,,,33.48,10.42,-9.47,25.7,5015.0,149.0,-149.0,4.499,0.09,-0.06,0.826,0.066,-0.083,286.5657,41.808399,15.376
6.54626149,2.668e-05,-2.668e-05,0.644,0.295,-0.438,2.75,0.111,-0.111,655.9,30.0,-30.0,2.19,0.22,-0.08,,,101.78,31.02,-14.45,24.8,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.817,0.08,-0.029,292.23676,41.08588,15.855
36.06588163,8.305e-05,-8.305e-05,0.26,0.145,-0.26,4.3246,0.0634,-0.0634,1563.8,32.1,-32.1,2.64,0.19,-0.26,,,5.88,1.64,-1.64,51.7,4702.0,128.0,-142.0,4.592,0.058,-0.027,0.686,0.049,-0.067,292.91312,41.060921,15.389
4.190425659,1.611e-06,-1.611e-06,0.458,0.004,-0.377,2.8589,0.0224,-0.0224,2877.4,14.1,-14.1,6.21,2.05,-0.82,,,547.9,549.04,-194.78,240.6,6073.0,190.0,-232.0,4.392,0.072,-0.217,1.135,0.375,-0.15,293.49661,41.137589,15.27
3.709870784,3.043e-06,-3.043e-06,0.023,0.323,-0.023,3.0694,0.0265,-0.0265,2020.3,20.1,-20.1,4.35,0.64,-0.28,,,415.1,163.27,-72.1,116.1,5727.0,77.0,-85.0,4.463,0.04,-0.12,0.978,0.146,-0.062,283.86441,41.346458,15.581
16.3297527,3.611e-05,-3.611e-05,0.791,0.091,-0.541,6.271,0.112,-0.112,1187.5,18.1,-18.1,3.75,1.11,-0.47,,,66.08,57.11,-21.98,74.6,5878.0,158.0,-193.0,4.444,0.084,-0.196,0.987,0.291,-0.125,288.51001,41.301769,15.447
27.807566216,4.747e-06,-4.747e-06,0.782,0.002,-0.003,4.21587,0.00935,-0.00935,25391.0,47.3,-47.3,13.84,3.63,-1.21,,,22.24,17.69,-5.87,748.1,5862.0,177.0,-177.0,4.584,0.044,-0.176,0.785,0.206,-0.069,296.88821,41.396091,15.482
80.8723469,0.0001468,-0.0001468,0.527,0.08,-0.309,11.195,0.13,-0.13,3604.6,25.9,-25.9,7.59,1.24,-1.52,,,9.88,4.3,-3.87,160.9,5510.0,82.0,-71.0,4.222,0.195,-0.105,1.238,0.202,-0.247,287.1543,41.565788,15.201
3.166465862,2.222e-06,-2.222e-06,1.266,6.924,-0.102,2.9381,0.0327,-0.0327,4357.2,44.4,-44.4,26.82,2.48,-2.74,,,196.31,67.72,-54.73,122.1,4968.0,151.0,-136.0,4.575,0.072,-0.044,0.704,0.065,-0.072,284.86929,41.679192,15.999
24.99324319,6.127e-05,-6.127e-05,0.686,0.015,-0.505,5.9409,0.0669,-0.0669,269.6,4.9,-4.9,2.29,0.12,-0.08,,,60.88,10.13,-7.34,62.0,5718.0,85.0,-77.0,4.181,0.018,-0.016,1.317,0.064,-0.048,287.36279,38.649601,12.377
10.35533116,2.087e-05,-2.087e-05,0.029,0.429,-0.029,3.1775,0.0602,-0.0602,750.6,17.4,-17.4,2.47,0.59,-0.31,,,86.22,62.02,-27.32,49.2,5501.0,164.0,-147.0,4.462,0.084,-0.168,0.918,0.217,-0.117,288.9942,41.633282,15.018
16.08518937,3.022e-05,-3.022e-05,0.867,0.011,-0.613,3.984,0.0875,-0.0875,1442.4,26.7,-26.7,3.68,0.54,-0.36,,,33.43,16.76,-9.37,62.6,5239.0,174.0,-158.0,4.523,0.06,-0.09,0.826,0.122,-0.081,292.10519,42.380322,15.219
56.0560754,0.0002753,-0.0002753,0.018,0.413,-0.018,4.685,0.132,-0.132,1626.0,66.7,-66.7,1.94,0.12,-0.22,,,0.69,0.15,-0.19,27.4,3593.0,71.0,-86.0,4.757,0.054,-0.027,0.491,0.03,-0.055,289.50848,41.812119,15.849
41.408316686,6.58e-06,-6.58e-06,0.377,0.016,-0.029,5.0264,0.0136,-0.0136,22839.0,31.4,-31.4,11.38,2.07,-1.04,,,9.93,5.69,-2.57,907.8,5522.0,165.0,-148.0,4.586,0.048,-0.112,0.747,0.136,-0.068,291.76041,41.944069,15.196
20.0261412,0.0001272,-0.0001272,0.957,0.003,-0.689,1.611,0.195,-0.195,421.2,60.7,-60.7,2.28,0.35,-0.16,,,23.14,11.3,-5.39,10.7,5237.0,157.0,-157.0,4.572,0.028,-0.112,0.826,0.124,-0.057,285.11047,42.033958,15.086
10.44331991,2.287e-05,-2.287e-05,0.23,0.799,-0.23,2.743,0.505,-0.505,1159.8,64.2,-64.2,2.66,0.2,-0.27,,,46.94,13.93,-12.92,51.7,4947.0,148.0,-133.0,4.516,0.077,-0.056,0.802,0.059,-0.081,286.24356,42.148811,15.546
2.237489571,5.022e-06,-5.022e-06,0.128,0.325,-0.127,1.8119,0.0554,-0.0554,315.8,11.8,-11.8,1.41,0.13,-0.05,,,427.17,109.22,-54.78,30.7,5265.0,73.0,-84.0,4.58,0.014,-0.081,0.81,0.073,-0.029,290.00757,42.116459,15.001
5.851520671,3.31e-07,-3.31e-07,0.211,0.02,-0.041,3.11058,0.00627,-0.00627,33004.0,26.1,-26.1,14.62,2.92,-1.58,,,155.89,96.85,-46.15,1630.4,5532.0,167.0,-167.0,4.53,0.07,-0.13,0.806,0.161,-0.087,284.08731,42.233231,15.33
3.167893418,3.869e-06,-3.869e-06,0.026,0.366,-0.026,2.1814,0.0324,-0.0324,781.2,14.3,-14.3,2.62,0.78,-0.26,,,526.23,466.28,-150.76,64.8,5895.0,164.0,-184.0,4.503,0.05,-0.2,0.94,0.282,-0.094,293.81647,42.212502,15.533
9.76734503,3.052e-05,-3.052e-05,0.9,0.023,-0.633,1.6585,0.0777,-0.0777,569.1,31.7,-31.7,2.67,0.33,-0.18,,,92.46,30.75,-16.68,21.1,5527.0,74.0,-83.0,4.484,0.04,-0.112,0.927,0.115,-0.062,287.24268,42.301369,15.604
190.3200468,0.0005327,-0.0005327,0.812,0.048,-0.01,15.284,0.209,-0.209,1141.7,8.5,-8.5,7.78,0.48,-0.52,,,7.8,1.55,-1.38,139.3,5626.0,89.0,-78.0,3.907,0.04,-0.036,2.057,0.125,-0.138,294.55917,46.062328,12.654
2.861159894,3.059e-06,-3.059e-06,0.965,0.13,-0.043,1.8832,0.0878,-0.0878,1014.3,28.6,-28.6,4.37,1.38,-0.46,,,797.1,768.91,-244.21,58.3,6126.0,193.0,-214.0,4.458,0.052,-0.208,1.021,0.324,-0.108,291.67172,42.343109,15.618
2.382951591,2.808e-06,-2.808e-06,0.479,0.416,-0.311,1.8876,0.0297,-0.0297,391.6,10.4,-10.4,1.86,0.21,-0.13,,,583.01,196.96,-121.98,41.4,5427.0,108.0,-108.0,4.463,0.064,-0.088,0.929,0.104,-0.069,292.87338,42.966141,15.158
3.219814777,5.531e-06,-5.531e-06,0.06,0.4,-0.06,2.0642,0.0392,-0.0392,488.2,17.6,-17.6,1.69,0.11,-0.08,,,234.93,53.16,-39.02,30.5,5103.0,101.0,-101.0,4.562,0.032,-0.052,0.787,0.051,-0.039,291.63898,42.436321,15.599
8.98581901,1.437e-05,-1.437e-05,0.008,0.387,-0.008,2.8606,0.0413,-0.0413,881.3,18.5,-18.5,1.65,0.09,-0.09,,,15.9,2.96,-2.83,51.8,4072.0,73.0,-81.0,4.696,0.023,-0.028,0.57,0.029,-0.032,292.13702,42.42942,15.036
20.5452375,0.0001428,-0.0001428,0.95,0.007,-0.668,2.517,0.0947,-0.0947,218.5,14.0,-14.0,2.41,0.56,-0.63,,,71.57,60.96,-38.29,18.5,5670.0,280.0,-229.0,4.206,0.241,-0.13,1.264,0.298,-0.328,294.40192,50.172089,12.003
6.76652928,1.577e-05,-1.577e-05,0.429,0.031,-0.429,2.9004,0.0546,-0.0546,450.7,17.2,-17.2,1.97,0.09,-0.12,,,120.48,23.66,-20.46,29.2,5149.0,113.0,-82.0,4.447,0.054,-0.036,0.93,0.044,-0.055,289.26874,42.604172,15.262
4.347288783,8.512e-06,-8.512e-06,0.025,0.404,-0.025,2.1024,0.0502,-0.0502,451.6,13.2,-13.2,2.36,0.39,-0.29,,,449.79,193.34,-122.22,39.7,5754.0,78.0,-78.0,4.345,0.11,-0.11,1.122,0.184,-0.138,291.96417,42.69614,15.024
11.18719905,5.331e-05,-5.331e-05,0.387,0.062,-0.387,3.252,0.122,-0.122,353.6,17.5,-17.5,1.55,0.06,-0.12,,,46.65,7.05,-9.44,21.9,4986.0,82.0,-82.0,4.496,0.08,-0.025,0.833,0.032,-0.064,296.48343,42.663429,15.024
4.220965778,2.584e-06,-2.584e-06,0.705,0.061,-0.311,3.0854,0.0645,-0.0645,2260.0,17.9,-17.9,2.62,0.58,-0.58,,,29.68,41.22,-16.05,157.8,3837.0,481.0,-259.0,4.747,0.105,-0.094,0.517,0.114,-0.114,296.69394,42.62611,15.692
6.998099523,2.356e-06,-2.356e-06,7.361,46.99,-1.351,2.0488,0.0142,-0.0142,20285.0,128.0,-128.0,588.66,128.5,-46.16,,,125.22,81.62,-29.93,192.3,5612.0,152.0,-152.0,4.566,0.038,-0.152,0.829,0.181,-0.065,287.88412,42.832439,15.877
20.83762895,9.65e-05,-9.65e-05,0.706,0.04,-0.505,2.3734,0.0987,-0.0987,439.0,30.9,-30.9,1.42,0.06,-0.07,,,7.24,1.25,-1.16,14.9,4261.0,85.0,-85.0,4.641,0.027,-0.02,0.633,0.026,-0.029,293.63696,42.82497,15.019
8.8111022,1.642e-05,-1.642e-05,1.223,11.08,-0.215,5.0683,0.0771,-0.0771,401.1,6.1,-6.1,63.66,8.98,-17.95,,,904.92,371.14,-471.54,76.8,6200.0,125.0,-113.0,3.8,0.225,-0.075,2.404,0.339,-0.678,294.46088,38.383461,12.759
23.58917143,5.786e-05,-5.786e-05,0.926,0.026,-0.538,5.073,0.325,-0.325,1200.7,27.4,-27.4,3.16,0.3,-0.33,,,13.34,4.66,-3.85,53.3,4919.0,146.0,-146.0,4.566,0.072,-0.048,0.721,0.069,-0.075,297.46002,42.83992,15.316
3.96996298,1.395e-05,-1.395e-05,0.836,0.101,-0.602,1.1757,0.097,-0.097,299.2,24.5,-24.5,1.78,0.09,-0.16,,,229.37,41.51,-50.3,15.0,5121.0,76.0,-84.0,4.457,0.091,-0.039,0.888,0.049,-0.077,290.39322,43.363899,15.193
4.40841331,1.408e-05,-1.408e-05,0.899,0.013,-0.655,5.012,0.106,-0.106,549.4,13.4,-13.4,2.66,0.79,-0.33,,,398.0,359.33,-131.06,45.1,6007.0,189.0,-189.0,4.457,0.081,-0.202,0.961,0.285,-0.122,292.96555,43.34639,15.662
7.9426176,2.419e-05,-2.419e-05,0.942,0.007,-0.008,6.703,0.173,-0.173,1590.7,40.4,-40.4,4.68,1.46,-0.48,,,140.57,128.66,-41.84,60.4,5811.0,157.0,-192.0,4.521,0.039,-0.221,0.926,0.289,-0.096,299.00143,43.399632,15.26
226.8904775,0.0009057,-0.0009057,0.731,0.139,-0.492,7.558,0.193,-0.193,3136.4,69.4,-69.4,4.53,0.32,-0.2,,,0.73,0.18,-0.11,46.8,5067.0,102.0,-102.0,4.585,0.024,-0.048,0.75,0.052,-0.033,294.90973,42.935261,15.859
1.956811408,1.059e-06,-1.059e-06,1.091,11.83,-0.023,2.1958,0.0257,-0.0257,24905.0,244.0,-244.0,21.58,1.33,-1.47,,,357.16,100.66,-82.23,125.4,5209.0,171.0,-155.0,4.657,0.063,-0.032,0.603,0.037,-0.041,295.83536,42.943062,15.533
11.523067458,9.452e-06,-9.452e-06,0.0,0.304,0.0,3.8757,0.0209,-0.0209,507.3,4.2,-4.2,3.13,0.2,-0.17,,,174.81,35.33,-25.81,142.0,5644.0,84.0,-75.0,4.162,0.033,-0.03,1.411,0.091,-0.073,284.48245,44.398041,12.346
3.336123113,4.359e-06,-4.359e-06,0.252,0.22,-0.252,1.9616,0.0333,-0.0333,516.3,13.7,-13.7,1.74,0.2,-0.12,,,209.79,85.87,-48.36,41.6,5097.0,152.0,-152.0,4.597,0.025,-0.085,0.779,0.093,-0.053,288.64252,43.039291,15.067
20.99587872,7.662e-05,-7.662e-05,0.228,0.176,-0.228,2.6333,0.0866,-0.0866,767.3,42.9,-42.9,1.3,0.1,-0.15,,,2.74,0.7,-0.79,18.2,3713.0,74.0,-92.0,4.779,0.063,-0.031,0.47,0.036,-0.054,294.77393,43.056301,15.847
7.41113177,1.357e-05,-1.357e-05,0.712,0.175,-0.477,2.5242,0.0492,-0.0492,620.5,14.3,-14.3,2.45,0.77,-0.25,,,158.11,145.61,-47.15,50.4,5849.0,157.0,-192.0,4.517,0.039,-0.208,0.919,0.289,-0.096,295.65149,43.029831,15.031
1.000747038,2.91e-07,-2.91e-07,0.908,0.005,-0.635,0.9967,0.0388,-0.0388,1823.5,16.9,-16.9,4.14,0.75,-0.57,,,1635.2,958.96,-568.34,147.4,5472.0,179.0,-179.0,4.499,0.117,-0.13,0.79,0.143,-0.108,297.97513,43.164909,15.419
8.884922995,1.636e-06,-1.636e-06,0.069,0.087,-0.069,2.07004,0.00709,-0.00709,16053.0,47.4,-47.4,10.51,0.56,-0.57,,,83.21,16.69,-13.87,388.2,5332.0,106.0,-96.0,4.5,0.05,-0.036,0.843,0.045,-0.045,291.1376,36.577381,15.264
8.09888906,2.181e-06,-2.181e-06,0.018,0.154,-0.018,4.20241,0.00982,-0.00982,6911.1,18.0,-18.0,8.95,2.94,-0.98,,,223.19,216.44,-69.72,435.9,6214.0,174.0,-217.0,4.442,0.054,-0.216,1.076,0.353,-0.118,282.69952,43.272739,15.261
10.00653012,2.001e-05,-2.001e-05,0.862,0.028,-0.586,5.344,0.114,-0.114,936.1,14.7,-14.7,3.52,1.11,-0.38,,,139.21,132.68,-43.02,71.9,6063.0,181.0,-217.0,4.47,0.052,-0.208,1.001,0.318,-0.106,283.63077,43.379398,15.063
17.855221681,3.676e-06,-3.676e-06,0.075,0.106,-0.043,7.41287,0.00581,-0.00581,9065.2,11.2,-11.2,13.16,2.57,-0.65,,,163.04,78.35,-23.38,915.7,6823.0,61.0,-92.0,4.308,0.024,-0.128,1.367,0.267,-0.067,297.45374,41.01099,11.353
5.007316661,1.389e-06,-1.389e-06,0.344,0.076,-0.181,4.2362,0.0248,-0.0248,6932.3,19.7,-19.7,6.96,1.75,-0.62,,,234.28,170.6,-64.02,431.4,5865.0,146.0,-190.0,4.563,0.042,-0.168,0.827,0.208,-0.074,295.53613,43.884449,15.813
4.409409243,5.831e-06,-5.831e-06,0.028,0.269,-0.028,3.8636,0.0468,-0.0468,12861.0,174.0,-174.0,10.95,3.05,-2.03,,,347.06,298.88,-143.45,85.8,5600.0,186.0,-169.0,4.368,0.185,-0.204,0.975,0.271,-0.181,296.41019,43.455391,15.403
6.308201629,7.031e-06,-7.031e-06,0.03,0.383,-0.03,2.9785,0.0323,-0.0323,1328.5,17.3,-17.3,2.96,0.28,-0.1,,,106.44,31.16,-15.12,86.2,5191.0,103.0,-103.0,4.564,0.016,-0.088,0.837,0.078,-0.03,293.0614,43.58136,15.258
2.052349884,1.37e-07,-1.37e-07,0.437,0.03,-0.054,2.0778,0.0109,-0.0109,14281.0,17.9,-17.9,13.12,2.01,-1.18,,,1183.18,468.35,-260.6,1072.1,5855.0,70.0,-88.0,4.393,0.076,-0.123,1.08,0.166,-0.097,299.56189,43.503559,15.257
21.22261195,2.908e-05,-2.908e-05,0.02,0.378,-0.02,6.5093,0.042,-0.042,366.0,3.5,-3.5,2.48,0.11,-0.11,,,83.56,12.04,-10.86,114.9,5945.0,71.0,-71.0,4.213,0.033,-0.027,1.302,0.058,-0.058,290.39273,40.28487,12.365
20.09017037,6.63e-05,-6.63e-05,0.886,0.014,-0.638,4.154,0.154,-0.154,1432.1,41.4,-41.4,2.25,0.14,-0.21,,,4.05,0.91,-0.98,36.9,3906.0,78.0,-86.0,4.73,0.052,-0.024,0.509,0.032,-0.046,282.23251,43.66563,15.777
15.36845737,4.067e-05,-4.067e-05,0.115,0.32,-0.115,2.4714,0.069,-0.069,756.1,26.4,-26.4,1.11,0.12,-0.16,,,2.86,0.95,-0.98,30.9,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.411,0.045,-0.06,296.98505,43.65852,15.234
13.81020318,2.968e-05,-2.968e-05,0.791,0.033,-0.543,3.048,0.0635,-0.0635,1309.7,31.5,-31.5,4.56,1.33,-0.88,,,113.75,99.51,-49.06,46.2,5942.0,176.0,-193.0,4.327,0.136,-0.187,1.142,0.333,-0.222,281.96063,43.70311,15.425
105.145959,0.001997,-0.001997,0.964,0.009,-0.679,8.593,0.446,-0.446,685.4,45.6,-45.6,3.43,0.96,-0.42,,,6.09,5.01,-2.01,15.4,6077.0,162.0,-217.0,4.471,0.06,-0.18,0.999,0.28,-0.12,290.26328,44.55645,15.399
6.66833241,3.449e-05,-3.449e-05,0.644,0.306,-0.445,1.915,0.132,-0.132,362.3,30.1,-30.1,1.18,0.21,-0.22,,,28.06,43.45,-15.76,14.2,4201.0,676.0,-416.0,4.682,0.088,-0.072,0.591,0.109,-0.109,295.57935,44.545959,15.058
4.082274889,2.47e-07,-2.47e-07,0.093,0.014,-0.076,3.23015,0.00288,-0.00288,17859.0,12.5,-12.5,10.55,2.4,-0.87,,,251.48,170.17,-61.38,1669.1,5655.0,152.0,-152.0,4.581,0.038,-0.152,0.794,0.181,-0.065,284.83047,44.658138,15.198
10.19849255,3.25e-05,-3.25e-05,0.714,0.204,-0.473,2.4283,0.0705,-0.0705,634.1,31.3,-31.3,1.75,0.11,-0.06,,,23.11,5.35,-3.09,21.4,4500.0,90.0,-90.0,4.656,0.013,-0.043,0.646,0.043,-0.02,285.16833,44.026459,15.791
5.795063956,5.032e-06,-5.032e-06,0.949,0.005,-0.004,3.2496,0.0513,-0.0513,1692.9,26.5,-26.5,4.33,0.98,-0.39,,,192.74,128.89,-49.49,119.4,5865.0,158.0,-158.0,4.563,0.038,-0.152,0.827,0.186,-0.074,296.50754,44.036072,15.289
4.14810719,3.053e-05,-3.053e-05,0.093,0.365,-0.093,2.535,0.183,-0.183,175.2,15.3,-15.3,1.08,0.04,-0.09,,,182.76,28.04,-36.7,12.9,5029.0,83.0,-75.0,4.494,0.077,-0.027,0.838,0.033,-0.066,289.59476,44.141949,15.46
31.71981013,6.31e-05,-6.31e-05,0.125,0.285,-0.125,4.819,0.0498,-0.0498,363.4,6.1,-6.1,3.09,0.49,-0.78,,,71.97,32.15,-35.02,63.1,5869.0,117.0,-117.0,4.024,0.21,-0.105,1.626,0.254,-0.413,292.92914,48.60281,12.935
99.6415962,0.0006637,-0.0006637,0.028,0.418,-0.028,4.448,0.14,-0.14,952.5,44.1,-44.1,2.64,0.27,-0.23,,,3.97,1.25,-0.91,22.7,5527.0,111.0,-111.0,4.488,0.075,-0.075,0.866,0.089,-0.074,296.56622,44.105862,15.223
4.708326451,7.3e-07,-7.3e-07,0.061,0.063,-0.061,3.16114,0.00526,-0.00526,7912.7,14.4,-14.4,10.6,2.85,-2.56,,,431.02,349.26,-211.73,633.4,5560.0,166.0,-166.0,4.246,0.252,-0.189,1.21,0.325,-0.293,298.63565,44.17094,15.113
